Instances,feature_age_range,feature_workclass,feature_age_workclass,feature_fnlwgt,feature_wgt_group,feature_wgtgroup_age,feature_education,feature_education_workclass,feature_marital_status,feature_age_marital_status,feature_occupation,feature_relationship,feature_race,feature_relationship_race,feature_race_capital_loss,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,99,39,99,39,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,9,7,16,36,3,12,14,21,6,15,12,5,4,9,40,91,36,91,36,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,0,0,0,6,16,6,16,6,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,4,3,7,33,76,30,76,30,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,7,5,12,27,2,9,10,15,4,11,9,4,3,7,30,68,27,68,27,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,53,21,53,21,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,4,3,7,17,1,5,7,10,3,7,6,2,2,4,19,43,17,43,17,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,50,20,50,20,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,30,69,27,69,27,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,2,1,3,5,0,2,2,3,6,8,12,5,4,9,40,90,36,90,36,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,60,24,60,24,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,2,2,4,18,42,16,42,16,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,4,3,7,31,71,28,71,28,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,21,2,7,8,12,3,8,7,3,2,5,23,54,21,54,21,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,5,4,9,20,2,7,8,12,3,8,7,3,2,5,22,51,20,51,20,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,6,2,6,2,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,5,3,8,18,1,6,7,10,3,8,6,2,2,4,20,45,18,45,18,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,4,3,7,32,73,29,73,29,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,39,15,39,15,0
