Instances,feature_age_range,feature_workclass,feature_age_workclass,feature_fnlwgt,feature_wgt_group,feature_wgtgroup_age,feature_education,feature_education_workclass,feature_marital_status,feature_age_marital_status,feature_occupation,feature_relationship,feature_race,feature_relationship_race,feature_race_capital_loss,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
instance_0,6,4,10,22,2,8,9,13,3,9,7,3,2,5,24,56,22,56,22,0
instance_0,6,4,10,22,2,8,9,13,3,9,7,3,2,5,24,56,22,56,22,0
instance_0,6,4,10,22,2,8,9,13,3,9,7,3,2,5,24,56,22,56,22,0
instance_0,6,4,10,22,2,8,9,13,3,9,7,3,2,5,24,56,22,56,22,0
instance_0,6,4,10,22,2,8,9,13,3,9,7,3,2,5,24,56,22,56,22,0
instance_0,6,4,10,22,2,8,9,13,3,9,7,3,2,5,24,56,22,56,22,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,8,7,15,35,3,11,14,21,6,14,12,5,4,9,39,88,35,88,35,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,2,1,3,40,97,39,97,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,5,4,9,43,98,39,98,39,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,1,0,1,6,17,6,17,6,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,3,2,5,11,1,4,4,6,2,5,4,1,1,2,12,29,11,29,11,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,5,4,9,42,97,38,97,38,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,9,3,9,3,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,8,6,14,34,3,11,13,19,6,14,12,5,4,9,38,86,34,86,34,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,57,23,57,23,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,7,6,13,31,3,10,12,18,5,12,10,4,3,7,34,77,31,77,31,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,6,4,10,24,2,8,9,13,4,10,8,3,3,6,27,61,24,61,24,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,4,3,7,34,78,31,78,31,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,3,2,5,25,59,23,59,23,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,0,0,0,3,8,3,8,3,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,5,4,9,41,94,37,94,37,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,3,3,6,28,63,25,63,25,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,2,1,3,16,37,15,37,15,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,2,2,4,21,49,19,49,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,2,2,4,21,49,19,49,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,2,2,4,21,49,19,49,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,2,2,4,21,49,19,49,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,2,2,4,21,49,19,49,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,2,2,4,21,49,19,49,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,2,2,4,21,49,19,49,19,0
