Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,8,6,34,13,6,12,5,4,85,34,85,34,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,7,5,29,11,5,10,4,3,73,29,73,29,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,4,2,14,5,2,5,2,1,36,14,36,14,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,38,15,6,13,5,4,95,38,95,38,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,5,4,20,8,3,7,3,2,52,20,52,20,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,39,15,6,13,5,4,98,39,98,39,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,1,0,2,1,0,0,0,0,6,2,6,2,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,4,3,15,6,2,5,2,1,38,15,38,15,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,5,4,21,8,3,7,3,2,52,21,52,21,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,9,7,37,14,6,13,5,4,93,37,93,37,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,1,0,3,1,0,1,0,0,9,3,9,3,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,7,6,30,12,5,10,4,3,77,30,77,30,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,2,1,7,3,1,2,1,0,19,7,19,7,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,4,2,11,4,1,3,1,1,27,11,27,11,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,2,12,4,2,4,1,1,30,12,30,12,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,3,1,9,3,1,3,1,1,24,9,24,9,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,7,5,28,11,5,10,4,3,71,28,71,28,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,9,7,35,14,6,12,5,4,89,35,89,35,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,2,0,4,1,0,1,0,0,12,4,12,20,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,4,3,16,6,2,5,2,2,40,16,40,16,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,9,7,36,14,6,12,5,4,92,36,92,36,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,8,6,32,12,5,11,4,4,80,32,80,32,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,9,7,36,14,6,12,5,4,92,36,58,23,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,1,0,0,0,0,0,0,0,1,0,1,0,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,9,7,36,14,6,12,5,4,90,36,90,36,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,3,1,9,3,1,3,1,1,23,9,23,9,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,2,1,8,7,3,6,2,2,43,17,43,17,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,4,2,14,5,2,5,2,1,36,14,28,11,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,2,0,0,15,6,15,6,0
instance_0,4,2,13,5,2,4,2,1,34,13,34,13,0
instance_0,4,2,13,5,2,4,2,1,34,13,34,13,0
instance_0,4,2,13,5,2,4,2,1,34,13,34,13,0
instance_0,4,2,13,5,2,4,2,1,34,13,34,13,0
instance_0,4,2,13,5,2,4,2,1,34,13,34,13,0
instance_0,4,2,13,5,2,4,2,1,34,13,34,13,0
