Instances,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day_of_week,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,9,2,3,1,78,1,1,2,25,9,38,50,68,45,3,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,9,2,3,1,77,1,1,2,24,9,38,49,67,45,3,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,1
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,1,0,0,0,6,1,1,2,22,8,34,44,61,41,2,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,7,1,2,1,65,1,1,1,21,7,33,42,58,39,2,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,1
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,1,0,0,0,6,0,0,0,5,1,6,9,11,8,0,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,10,2,3,1,88,1,1,2,27,10,43,55,76,51,3,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,1
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,2,0,0,0,15,0,0,0,7,2,10,14,18,12,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-6,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,1,2,1,1,0,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,5,1,1,0,43,0,0,1,15,5,23,30,41,27,1,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,11,2,3,1,97,1,1,2,30,11,47,61,83,56,3,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,8,2,2,1,67,1,1,2,22,8,34,44,59,40,2,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,1
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,2,0,0,0,9,0,0,0,6,2,8,11,13,9,0,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,11,2,3,1,98,1,1,2,30,11,47,61,84,56,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,10,2,3,1,84,1,1,2,26,10,41,53,73,49,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,4,1,1,1,98,1,1,2,30,11,48,61,84,56,3,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,7,1,2,1,63,1,1,1,21,7,32,41,56,38,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,6,1,2,1,48,1,1,1,16,6,25,33,44,30,2,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,1
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,2,0,0,0,16,0,0,0,7,2,11,15,18,13,0,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,8,2,2,1,73,1,1,2,23,8,36,47,64,43,2,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,4,1,1,0,33,0,0,1,12,0,3,5,5,4,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-7,0,0,0,1,0,0,1,0,0,0,0
instance_0,0,0,0,0,-8,0,0,0,1,0,0,1,0,0,0,0
