Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_Random_Forest_standard_unfair
instance_0,1,0,3,3,2,10,5,3,0,85,33,84,35,0
instance_0,4,5,37,7,1,8,4,0,0,42,17,57,21,0
instance_0,9,6,29,10,6,10,3,1,0,81,30,43,15,0
instance_0,1,2,8,2,1,1,4,3,0,13,2,21,3,0
instance_0,6,5,29,10,6,9,2,3,0,82,34,45,16,0
instance_0,8,7,32,12,6,11,4,4,0,80,31,42,15,0
instance_0,8,3,32,12,3,0,2,1,0,89,38,16,6,0
instance_0,7,1,9,4,6,5,4,0,0,19,13,25,14,0
instance_0,5,1,10,3,1,0,0,2,0,6,2,4,2,0
instance_0,6,1,3,4,3,9,3,1,0,84,31,85,30,0
instance_0,8,5,37,15,0,3,3,3,0,93,38,18,6,0
instance_0,6,5,0,2,4,0,4,0,0,4,4,1,5,0
instance_0,9,4,6,5,2,0,1,3,0,83,26,73,28,0
instance_0,4,6,4,1,6,0,4,3,0,25,6,22,5,0
instance_0,5,7,39,7,1,9,4,1,0,43,17,58,22,0
instance_0,9,6,8,2,1,4,5,0,0,6,6,7,2,0
instance_0,3,1,2,5,4,4,5,2,0,80,35,83,38,0
instance_0,3,3,39,10,3,8,3,0,0,42,17,57,22,0
instance_0,4,3,17,7,3,6,2,2,0,44,17,44,17,0
instance_0,2,6,5,0,3,1,2,1,0,25,5,22,8,0
instance_0,8,7,36,14,1,3,3,3,0,92,38,18,6,0
instance_0,2,1,0,2,2,0,1,1,0,24,9,21,5,0
instance_0,8,6,33,13,4,3,5,4,0,93,37,18,6,0
instance_0,1,2,11,1,1,1,2,2,0,5,4,6,2,0
instance_0,6,0,4,5,3,3,1,4,0,85,29,87,32,0
instance_0,7,1,3,4,4,8,0,3,0,85,31,86,31,0
instance_0,1,1,7,0,3,0,1,0,0,18,7,18,6,0
instance_0,1,1,27,6,5,9,4,4,0,83,37,76,33,0
instance_0,5,1,0,6,3,4,1,4,0,69,24,73,29,0
instance_0,3,2,6,11,0,9,2,3,0,86,38,83,28,0
instance_0,4,0,38,13,6,11,0,0,0,40,14,57,16,0
instance_0,3,0,35,5,4,13,2,0,0,84,36,79,36,0
instance_0,1,1,1,4,3,9,2,2,0,83,34,83,36,0
instance_0,5,6,27,10,6,11,0,1,0,84,31,48,15,0
instance_0,5,1,4,9,3,3,3,0,0,79,35,83,39,0
instance_0,7,1,23,9,4,10,4,3,0,63,23,62,22,0
instance_0,2,2,34,6,5,13,5,1,0,84,34,78,36,0
instance_0,9,3,4,5,0,0,0,0,0,84,27,74,28,0
instance_0,4,0,37,12,6,11,1,0,0,40,15,58,16,0
instance_0,8,6,33,15,6,2,1,1,0,94,37,16,5,0
instance_0,3,2,7,1,2,4,0,1,0,18,4,18,1,0
instance_0,8,6,7,1,1,5,2,0,0,6,5,11,2,0
instance_0,7,3,4,3,3,2,0,3,0,21,6,20,11,0
instance_0,3,4,1,6,6,1,2,1,0,77,39,84,39,0
instance_0,9,1,0,6,3,5,0,3,0,68,25,73,28,0
instance_0,1,0,3,1,1,10,4,4,0,85,34,84,34,0
instance_0,1,2,36,7,6,13,4,0,0,84,34,78,37,0
instance_0,6,7,32,12,1,10,3,4,0,81,30,41,15,0
instance_0,4,6,4,0,6,0,3,2,0,26,6,22,6,0
instance_0,5,0,0,5,3,2,2,1,0,81,31,84,39,0
instance_0,6,7,27,10,4,10,0,1,0,84,30,48,15,0
instance_0,4,0,0,5,5,3,2,3,0,80,31,84,39,0
instance_0,8,6,8,0,3,5,3,0,0,6,6,9,3,0
instance_0,8,0,17,2,4,13,0,0,0,62,24,62,19,0
instance_0,3,2,35,13,1,9,1,2,0,80,33,92,39,0
instance_0,3,2,11,2,1,0,1,4,0,19,6,19,2,0
instance_0,7,1,39,10,6,6,2,0,0,41,15,55,17,0
instance_0,1,0,30,6,5,7,0,0,0,85,35,77,36,0
instance_0,1,4,4,2,5,0,2,3,0,25,8,22,3,0
instance_0,4,0,37,11,6,11,2,0,0,40,15,58,16,0
instance_0,2,0,0,0,0,6,4,4,0,64,24,63,26,0
instance_0,7,7,39,7,3,7,2,3,0,45,17,48,18,0
instance_0,2,2,0,2,2,1,4,3,0,25,10,23,4,0
instance_0,8,6,5,1,6,3,2,2,0,9,8,9,0,0
instance_0,3,4,27,6,6,8,1,3,0,82,39,77,34,0
instance_0,3,0,0,5,5,5,2,3,0,81,32,84,39,0
instance_0,7,6,29,10,5,8,1,1,0,85,32,49,14,0
instance_0,8,1,7,14,3,5,5,3,0,85,37,80,29,0
instance_0,4,2,6,11,0,9,1,3,0,86,38,83,28,0
instance_0,6,3,5,0,6,4,4,3,0,15,8,27,11,0
instance_0,3,0,37,13,5,10,4,4,0,94,36,97,33,0
instance_0,7,5,1,3,3,2,0,1,0,24,9,15,9,0
instance_0,1,0,33,15,1,10,1,0,0,80,34,90,39,0
instance_0,9,0,17,2,5,13,1,0,0,62,24,62,20,0
instance_0,3,2,11,4,2,4,1,1,0,28,11,28,11,0
instance_0,4,1,10,3,1,0,1,2,0,6,2,5,2,0
instance_0,9,3,1,8,4,3,3,2,0,22,7,12,11,0
instance_0,2,0,38,10,6,10,0,0,0,42,16,58,15,0
instance_0,7,5,8,6,0,1,3,0,0,5,3,5,4,0
instance_0,5,1,1,3,2,8,4,0,0,84,31,85,31,0
instance_0,2,0,4,3,1,3,2,1,0,22,9,21,7,0
instance_0,2,1,7,13,4,7,5,4,0,86,38,84,30,0
instance_0,1,1,3,1,1,11,5,4,0,85,34,86,34,0
instance_0,4,3,39,10,3,8,2,1,0,41,17,57,21,0
instance_0,5,5,9,6,1,2,1,0,0,5,4,6,3,0
instance_0,9,7,36,14,6,12,5,4,0,92,36,1,0,0
instance_0,3,4,2,9,6,1,2,1,0,77,39,83,39,0
instance_0,1,2,3,4,5,6,5,2,0,81,34,84,39,0
instance_0,8,7,34,12,3,3,5,4,0,93,37,18,6,0
instance_0,4,5,37,9,2,8,4,0,0,42,17,56,22,0
instance_0,2,2,11,2,0,0,1,2,0,18,7,16,3,0
instance_0,1,2,8,2,1,0,4,3,0,13,1,21,3,0
instance_0,3,1,10,1,1,1,1,0,0,5,3,7,0,0
instance_0,9,3,3,3,5,2,1,2,0,22,6,20,12,0
instance_0,8,6,34,13,6,12,5,4,0,87,34,87,34,0
instance_0,8,2,32,11,4,0,2,0,0,90,38,16,6,0
instance_0,5,2,35,13,1,11,2,3,0,80,34,90,37,0
instance_0,1,1,7,1,2,2,0,1,0,18,5,18,1,0
instance_0,9,4,33,12,6,0,1,2,0,90,37,14,7,0
instance_0,9,7,32,15,5,1,2,0,0,93,37,15,5,0
instance_0,6,1,1,4,3,4,3,0,0,82,30,85,36,0
instance_0,3,1,4,4,6,4,2,4,0,80,35,84,39,0
instance_0,1,2,0,1,3,0,2,3,0,25,8,23,3,0
instance_0,1,2,0,2,4,0,0,4,0,24,8,21,4,0
instance_0,1,0,33,15,1,8,2,1,0,80,37,91,37,0
instance_0,8,6,30,12,6,10,3,2,0,80,30,43,15,0
instance_0,8,0,15,13,2,6,2,2,0,46,22,34,21,0
instance_0,9,7,32,15,5,1,1,1,0,93,37,15,5,0
instance_0,6,1,3,4,3,9,2,0,0,84,31,85,30,0
instance_0,2,1,2,9,3,3,5,0,0,79,35,83,38,0
instance_0,4,0,33,15,3,13,4,1,0,80,31,91,39,0
instance_0,1,6,5,1,3,1,0,1,0,25,5,23,8,0
instance_0,8,0,11,10,4,7,3,4,0,46,22,34,21,0
instance_0,5,2,3,2,1,3,2,4,0,22,6,22,11,0
instance_0,5,2,0,6,3,4,2,0,0,83,31,88,35,0
instance_0,7,0,13,7,1,9,1,4,0,46,23,35,19,0
instance_0,2,1,4,7,6,5,2,2,0,82,31,85,39,0
instance_0,9,5,32,12,6,2,3,1,0,90,37,16,8,0
instance_0,1,2,3,2,0,3,2,4,0,22,4,23,11,0
instance_0,9,5,2,1,0,0,3,0,0,4,1,0,0,0
instance_0,8,6,32,12,5,11,4,4,0,81,32,81,32,0
instance_0,2,1,6,2,1,2,0,0,0,2,1,2,1,0
instance_0,9,4,2,1,2,2,5,0,0,2,1,0,0,0
instance_0,6,6,28,10,4,9,0,1,0,83,33,45,15,0
instance_0,9,1,7,11,6,5,2,4,0,86,37,80,27,0
instance_0,6,4,10,0,3,1,3,0,0,6,3,7,0,0
instance_0,1,3,2,5,6,0,3,4,0,24,9,21,4,0
instance_0,4,2,3,2,1,3,3,3,0,22,6,22,11,0
instance_0,8,1,7,13,1,5,2,4,0,86,37,83,27,0
instance_0,9,6,32,12,6,3,2,1,0,90,38,16,8,0
instance_0,2,1,33,13,5,12,5,3,0,83,36,84,34,0
instance_0,2,1,7,2,1,2,1,1,0,17,7,16,8,0
instance_0,8,2,22,9,4,11,1,3,0,64,25,61,17,0
instance_0,5,6,33,14,4,4,5,4,0,95,36,20,7,0
instance_0,9,5,33,12,5,2,3,0,0,90,39,16,8,0
instance_0,8,1,1,6,4,4,1,2,0,68,27,73,28,0
instance_0,7,7,39,6,2,6,3,4,0,43,13,50,18,0
instance_0,8,6,38,6,0,8,4,0,0,43,16,58,21,0
instance_0,3,4,27,11,4,8,3,0,0,85,30,49,13,0
instance_0,5,2,38,9,4,9,2,1,0,41,17,57,20,0
instance_0,4,0,8,3,6,2,4,2,0,16,10,27,12,0
instance_0,1,0,4,4,0,3,2,0,0,21,9,18,8,0
instance_0,6,0,15,8,5,12,3,0,0,62,24,60,14,0
instance_0,4,0,8,3,6,2,4,2,0,16,10,26,12,0
instance_0,9,7,0,2,6,1,0,0,0,4,5,0,1,0
instance_0,5,0,24,10,4,8,4,1,0,65,24,62,23,0
instance_0,5,5,2,3,4,0,3,2,0,4,4,1,5,0
instance_0,6,7,32,13,3,4,5,4,0,95,37,18,6,0
instance_0,5,0,1,5,3,2,2,1,0,82,30,83,38,0
instance_0,9,3,3,3,6,0,0,3,0,21,6,20,12,0
instance_0,8,3,2,6,5,2,5,2,0,22,6,20,11,0
instance_0,2,1,4,7,6,5,2,3,0,80,32,85,39,0
instance_0,2,1,7,3,1,2,1,0,0,18,7,18,7,0
instance_0,7,0,3,4,3,8,0,3,0,86,31,87,31,0
instance_0,9,0,2,5,0,0,3,2,0,84,28,79,29,0
instance_0,3,1,9,3,1,3,1,1,0,24,9,24,21,0
instance_0,6,0,39,11,5,9,1,0,0,43,15,57,17,0
instance_0,5,3,18,7,3,6,1,0,0,18,7,18,7,0
instance_0,1,1,28,6,4,10,4,3,0,85,38,76,34,0
instance_0,2,1,3,1,3,3,0,0,0,12,6,21,6,0
instance_0,4,4,2,9,6,1,2,1,0,77,39,83,39,0
instance_0,4,0,8,3,6,2,4,2,0,16,12,27,12,0
instance_0,1,3,38,14,1,12,5,3,0,86,37,94,33,0
instance_0,7,0,15,8,5,12,2,0,0,62,24,60,14,0
instance_0,9,7,5,1,6,2,1,2,0,9,8,11,0,0
instance_0,1,1,28,6,3,11,3,2,0,85,38,78,34,0
instance_0,3,2,2,4,2,1,2,2,0,77,37,82,39,0
instance_0,4,0,4,1,1,0,0,3,0,15,6,22,11,0
instance_0,7,6,35,14,6,4,5,3,0,96,37,19,7,0
instance_0,2,1,9,3,1,1,3,1,0,5,2,5,2,0
instance_0,9,5,8,6,1,2,0,1,0,5,1,5,3,0
instance_0,6,1,9,3,1,0,0,2,0,6,2,4,2,0
instance_0,4,2,6,2,1,0,2,3,0,15,3,20,1,0
instance_0,5,7,36,14,6,12,3,3,0,96,38,17,6,0
instance_0,8,4,2,0,3,1,5,0,0,2,1,0,1,0
instance_0,9,0,7,14,3,5,4,3,0,84,37,80,28,0
instance_0,6,4,9,1,0,3,5,0,0,6,4,7,1,0
instance_0,5,4,21,8,3,7,3,2,0,53,21,53,21,0
instance_0,9,6,3,5,0,2,2,0,0,4,1,6,3,0
instance_0,8,1,7,0,4,0,0,3,0,16,8,28,11,0
instance_0,4,6,27,10,6,11,0,1,0,84,31,46,15,0
instance_0,7,5,37,15,1,3,2,2,0,93,38,18,6,0
instance_0,1,0,31,5,2,11,0,2,0,85,34,79,37,0
instance_0,7,0,4,5,2,3,2,3,0,85,29,87,32,0
instance_0,1,1,2,1,1,3,2,2,0,22,5,22,10,0
instance_0,3,1,7,12,1,9,2,1,0,86,36,82,30,0
instance_0,3,0,0,4,0,5,4,3,0,65,24,67,26,0
instance_0,9,1,7,11,5,5,4,3,0,86,37,80,27,0
instance_0,3,2,7,1,1,4,1,1,0,18,4,19,1,0
instance_0,7,0,24,10,4,8,5,2,0,64,24,63,24,0
instance_0,6,5,25,10,4,8,3,3,0,63,25,63,25,0
instance_0,9,5,3,1,0,0,3,1,0,4,1,0,0,0
instance_0,4,2,7,12,2,9,5,3,0,86,37,83,29,0
instance_0,5,0,39,12,6,9,0,2,0,42,16,59,15,0
instance_0,5,6,28,10,4,9,1,1,0,83,33,45,15,0
instance_0,4,3,15,6,2,5,2,1,0,39,34,87,34,0
instance_0,9,1,8,3,3,0,0,1,0,5,2,4,3,0
instance_0,9,0,10,4,1,0,1,0,0,5,4,4,3,0
instance_0,9,7,1,1,5,1,1,1,0,4,5,1,1,0
instance_0,1,0,5,1,5,3,2,1,0,22,8,18,6,0
instance_0,5,1,1,3,3,9,3,0,0,84,31,85,31,0
instance_0,8,4,2,1,2,2,5,1,0,2,1,0,1,0
instance_0,7,6,31,14,5,0,2,1,0,92,37,15,5,0
instance_0,9,6,32,12,4,3,2,1,0,90,38,16,8,0
instance_0,7,0,2,5,1,0,4,0,0,83,28,80,28,0
instance_0,8,1,7,0,5,3,0,4,0,16,8,28,11,0
instance_0,3,0,27,6,5,10,5,2,0,84,38,76,34,0
instance_0,8,6,31,12,5,11,4,3,0,78,31,78,31,0
instance_0,1,1,28,6,6,11,4,2,0,85,38,76,34,0
instance_0,8,0,10,4,0,0,1,0,0,5,4,5,3,0
instance_0,3,4,2,5,6,1,5,2,0,25,9,21,4,0
instance_0,9,5,8,6,1,1,1,1,0,5,1,5,3,0
instance_0,9,1,18,8,5,13,0,2,0,63,22,62,16,0
instance_0,8,5,6,0,1,4,1,3,0,9,6,10,0,0
instance_0,8,7,28,10,5,10,0,0,0,84,31,49,16,0
instance_0,3,1,35,5,5,12,3,1,0,84,35,79,36,0
instance_0,3,2,6,2,1,1,2,3,0,14,2,21,3,0
instance_0,8,1,7,0,4,1,0,4,0,16,8,28,11,0
instance_0,7,1,3,4,4,8,2,2,0,84,31,86,30,0
instance_0,2,2,2,4,3,6,5,2,0,81,35,84,39,0
instance_0,2,2,0,1,3,1,0,4,0,25,7,23,4,0
instance_0,4,4,2,4,6,1,2,3,0,24,9,21,4,0
instance_0,7,4,2,0,1,2,3,2,0,4,1,1,1,0
instance_0,3,0,0,3,0,5,5,4,0,65,24,68,26,0
instance_0,9,6,32,12,6,2,2,1,0,90,38,16,8,0
instance_0,5,2,2,9,6,2,2,0,0,77,39,83,39,0
instance_0,3,2,2,4,3,5,4,2,0,81,35,84,38,0
instance_0,3,6,4,0,6,0,2,2,0,25,7,22,7,0
instance_0,9,6,3,6,1,2,2,0,0,4,1,6,3,0
instance_0,2,1,0,2,2,0,1,1,0,24,10,21,5,0
instance_0,9,5,33,12,5,2,2,0,0,90,38,16,8,0
instance_0,3,4,27,11,3,7,3,0,0,85,31,49,13,0
instance_0,1,2,10,2,2,0,2,0,0,16,6,16,4,0
instance_0,3,1,5,1,3,0,0,0,0,19,6,18,6,0
instance_0,8,1,8,4,1,0,1,2,0,6,2,4,2,0
instance_0,3,0,37,13,5,9,5,4,0,94,36,97,32,0
instance_0,6,6,2,3,5,1,3,0,0,5,2,0,3,0
instance_0,2,1,37,14,5,9,4,3,0,93,33,90,37,0
instance_0,2,2,2,2,0,3,2,4,0,22,4,22,11,0
instance_0,8,0,23,9,6,10,5,2,0,63,24,63,19,0
instance_0,8,1,20,9,4,12,1,2,0,64,25,61,16,0
instance_0,5,1,37,12,6,9,1,1,0,40,15,55,18,0
instance_0,4,0,4,1,2,1,0,3,0,15,6,21,11,0
instance_0,7,5,29,12,5,8,2,4,0,82,32,44,16,0
instance_0,9,1,3,1,4,0,3,2,0,2,1,0,0,0
instance_0,1,1,0,2,2,0,1,1,0,24,10,21,5,0
instance_0,5,4,21,8,3,7,3,2,0,54,21,54,21,0
instance_0,9,7,37,14,6,12,5,4,0,85,34,85,34,0
instance_0,4,1,19,6,4,7,2,4,0,45,21,31,15,0
instance_0,5,2,5,3,6,3,2,3,0,14,9,26,12,0
instance_0,7,2,39,10,6,6,2,0,0,41,15,56,17,0
instance_0,9,4,33,12,6,0,0,2,0,90,37,14,7,0
instance_0,4,6,39,7,0,9,4,1,0,42,17,59,21,0
instance_0,7,1,8,5,6,5,4,0,0,19,13,25,14,0
instance_0,5,3,26,11,4,6,4,1,0,85,29,50,13,0
instance_0,6,4,22,8,3,7,3,2,0,62,25,62,25,0
instance_0,3,7,27,9,6,10,1,0,0,84,31,45,15,0
instance_0,1,2,8,3,1,1,3,3,0,13,1,22,3,0
instance_0,4,1,0,5,1,7,5,2,0,83,33,84,36,0
instance_0,9,6,29,10,5,10,5,3,0,82,32,42,15,0
instance_0,9,5,3,1,0,1,3,1,0,4,1,0,1,0
instance_0,2,1,7,13,5,7,5,4,0,86,38,84,30,0
instance_0,1,1,4,0,3,2,4,3,0,23,10,19,6,0
instance_0,6,7,29,9,3,9,1,2,0,85,32,49,13,0
instance_0,9,7,6,1,3,6,0,1,0,6,5,11,3,0
instance_0,5,4,39,10,4,9,1,1,0,41,17,57,19,0
instance_0,3,2,12,4,2,4,1,0,0,18,7,18,7,0
instance_0,9,1,0,6,4,5,1,3,0,68,26,73,29,0
instance_0,8,3,3,5,2,0,0,1,0,85,28,74,28,0
instance_0,8,3,2,6,5,3,4,2,0,22,6,19,11,0
instance_0,2,1,35,5,6,12,3,2,0,84,35,79,36,0
instance_0,6,1,0,3,3,11,4,0,0,84,30,85,30,0
instance_0,5,0,8,3,5,3,4,0,0,16,14,25,12,0
instance_0,8,4,7,0,2,1,0,4,0,16,7,28,9,0
instance_0,5,0,37,13,4,11,4,3,0,94,35,97,33,0
instance_0,2,0,35,5,5,12,3,1,0,84,35,79,36,0
instance_0,6,1,37,9,5,5,2,0,0,42,14,58,17,0
instance_0,1,1,3,0,3,2,3,2,0,23,9,19,6,0
instance_0,6,7,32,12,0,10,3,4,0,81,31,42,15,0
instance_0,6,1,36,9,5,6,2,0,0,42,14,58,14,0
instance_0,7,0,4,5,2,3,2,3,0,85,29,86,32,0
instance_0,1,0,4,3,2,10,5,3,0,85,33,84,36,0
instance_0,2,0,4,3,2,10,3,3,0,85,32,83,35,0
instance_0,9,5,6,0,0,4,1,3,0,9,6,10,0,0
instance_0,4,0,3,1,3,1,0,3,0,14,7,21,11,0
instance_0,7,0,2,5,1,0,3,1,0,83,28,80,28,0
instance_0,2,6,5,0,3,1,1,1,0,25,5,22,8,0
instance_0,4,3,0,6,3,5,3,0,0,83,33,87,35,0
instance_0,4,1,37,13,6,13,1,0,0,40,14,58,16,0
instance_0,8,4,31,12,5,3,3,1,0,90,38,16,8,0
instance_0,2,4,4,2,5,0,2,3,0,25,8,22,4,0
instance_0,3,1,11,1,0,1,1,1,0,5,3,7,0,0
instance_0,1,1,9,3,0,1,0,0,0,6,2,6,3,0
instance_0,4,4,1,6,6,1,2,1,0,77,39,84,39,0
instance_0,5,2,38,9,3,9,2,1,0,41,17,57,20,0
instance_0,5,3,5,0,6,3,4,2,0,15,8,27,11,0
instance_0,8,0,0,5,4,3,3,4,0,67,25,73,28,0
instance_0,1,0,3,3,1,2,2,0,0,22,7,21,8,0
instance_0,4,1,10,3,1,0,1,2,0,6,2,4,2,0
instance_0,1,0,5,1,5,4,1,1,0,22,8,18,6,0
instance_0,9,3,1,6,1,5,2,1,0,23,9,16,10,0
instance_0,7,7,28,10,4,9,0,1,0,84,32,49,16,0
instance_0,6,0,1,4,2,5,0,3,0,69,22,75,29,0
instance_0,2,0,7,11,3,10,5,4,0,82,32,82,31,0
instance_0,9,5,34,12,5,2,3,1,0,90,39,16,8,0
instance_0,2,3,11,3,0,0,1,2,0,19,6,17,3,0
instance_0,1,1,3,1,1,2,2,0,0,22,6,22,9,0
instance_0,7,6,38,4,0,6,3,3,0,42,14,51,20,0
instance_0,2,1,28,6,4,10,4,3,0,85,38,76,34,0
instance_0,9,7,32,12,5,11,3,4,0,80,31,41,15,0
instance_0,6,5,8,6,0,1,0,1,0,5,2,5,4,0
instance_0,2,1,7,1,1,1,0,0,0,19,7,18,6,0
instance_0,9,5,29,12,5,10,3,3,0,83,32,43,15,0
instance_0,9,7,1,1,4,0,3,0,0,4,5,1,2,0
instance_0,4,6,37,7,0,9,4,1,0,42,17,59,21,0
instance_0,8,2,9,6,0,2,1,0,0,5,4,5,4,0
instance_0,3,0,37,11,6,11,1,0,0,41,16,58,15,0
instance_0,7,0,15,8,6,10,0,2,0,45,22,34,18,0
instance_0,8,3,2,6,5,3,4,2,0,22,6,18,11,0
instance_0,9,1,7,11,5,6,2,3,0,86,38,81,27,0
instance_0,3,4,27,11,3,7,3,1,0,85,31,49,13,0
instance_0,9,3,1,7,3,4,1,0,0,22,8,13,11,0
instance_0,7,0,12,11,1,7,2,3,0,47,23,35,19,0
instance_0,2,1,26,6,6,8,1,4,0,83,39,76,33,0
instance_0,6,3,9,6,2,2,5,0,0,5,4,6,3,0
instance_0,6,1,0,5,4,4,2,0,0,82,30,87,36,0
instance_0,1,0,6,0,3,2,4,2,0,22,10,19,6,0
instance_0,9,0,14,7,5,6,0,2,0,64,25,62,15,0
instance_0,6,1,4,8,5,2,2,0,0,78,35,82,39,0
instance_0,2,4,4,2,6,0,2,3,0,25,8,22,3,0
instance_0,9,7,38,15,6,13,5,4,0,97,38,97,38,0
instance_0,6,1,0,3,3,4,3,1,0,82,30,87,36,0
instance_0,7,0,15,8,6,12,2,1,0,62,24,59,14,0
instance_0,8,7,3,6,1,0,1,0,0,4,1,6,3,0
instance_0,5,7,38,7,1,9,4,1,0,43,17,57,22,0
instance_0,5,2,35,14,0,10,0,2,0,80,34,90,38,0
instance_0,8,0,12,11,3,7,2,2,0,46,21,35,21,0
instance_0,7,0,15,8,5,9,2,4,0,63,22,63,15,0
instance_0,1,0,31,5,4,7,0,0,0,85,35,77,36,0
instance_0,3,1,4,6,6,5,2,4,0,80,34,85,39,0
instance_0,1,1,0,2,3,0,1,3,0,25,8,21,4,0
instance_0,9,7,38,4,2,4,1,1,0,29,11,29,11,0
instance_0,9,4,5,4,2,1,1,3,0,84,25,72,28,0
instance_0,4,4,1,6,5,1,2,1,0,77,39,84,39,0
instance_0,3,1,11,1,0,1,1,1,0,5,4,6,0,0
instance_0,3,1,2,2,3,3,1,0,0,12,5,19,6,0
instance_0,2,0,38,11,6,10,0,0,0,42,16,58,15,0
instance_0,3,0,4,2,1,5,0,3,0,21,9,18,8,0
instance_0,1,0,1,0,4,11,4,4,0,84,32,84,35,0
instance_0,9,7,38,15,6,13,5,4,0,95,38,95,38,0
instance_0,2,1,5,2,0,1,0,0,0,12,5,12,29,0
instance_0,9,0,2,5,0,0,2,1,0,84,28,78,29,0
instance_0,8,1,7,13,4,5,5,2,0,86,37,81,27,0
instance_0,1,1,10,1,1,2,0,4,0,18,3,17,2,0
instance_0,2,0,2,3,4,8,2,3,0,84,32,82,35,0
instance_0,8,6,5,1,5,4,2,4,0,9,8,9,0,0
instance_0,1,1,0,2,3,0,1,2,0,25,8,21,4,0
instance_0,8,0,3,5,0,0,3,3,0,83,28,80,29,0
instance_0,1,2,12,3,2,0,1,1,0,16,8,16,3,0
instance_0,9,6,32,14,6,0,0,1,0,92,37,15,5,0
instance_0,8,6,34,13,6,12,5,4,0,85,34,85,34,0
instance_0,3,0,4,2,1,5,0,2,0,21,9,18,8,0
instance_0,3,2,2,4,3,5,5,2,0,81,35,84,39,0
instance_0,9,1,11,6,3,10,0,1,0,44,23,35,18,0
instance_0,6,1,1,4,3,3,2,1,0,82,30,84,37,0
instance_0,4,4,2,5,6,2,2,4,0,24,8,21,4,0
instance_0,4,3,26,11,4,6,4,1,0,85,29,50,13,0
instance_0,2,0,4,4,0,3,3,0,0,22,8,18,8,0
instance_0,1,2,3,2,0,3,2,4,0,22,4,22,11,0
instance_0,3,3,2,4,6,0,4,3,0,25,9,21,4,0
instance_0,2,0,33,5,4,12,1,1,0,85,35,79,37,0
instance_0,4,1,11,2,1,0,1,4,0,19,6,17,2,0
instance_0,1,1,3,1,1,2,1,0,0,22,7,22,9,0
instance_0,9,1,7,11,6,5,1,3,0,86,38,81,27,0
instance_0,4,1,20,8,6,7,2,4,0,45,20,33,16,0
instance_0,5,1,10,3,1,0,2,2,0,6,2,4,2,0
instance_0,8,6,33,15,6,3,2,1,0,93,37,16,5,0
instance_0,9,0,0,5,5,2,4,4,0,65,23,73,27,0
instance_0,8,4,4,5,1,1,4,3,0,84,25,72,29,0
instance_0,3,2,11,2,1,1,0,4,0,19,4,18,2,0
instance_0,8,0,0,5,5,2,4,4,0,65,23,73,26,0
instance_0,1,1,5,2,2,2,1,1,0,17,7,16,5,0
instance_0,1,6,2,3,6,0,4,0,0,4,2,1,4,0
instance_0,9,6,32,14,5,0,1,1,0,91,37,15,6,0
instance_0,9,6,4,6,3,1,0,0,0,5,1,6,2,0
instance_0,8,7,28,10,5,10,0,0,0,84,32,49,15,0
instance_0,8,7,1,1,4,1,1,0,0,4,5,1,1,0
instance_0,9,6,30,10,6,10,4,2,0,81,30,42,15,0
instance_0,4,0,3,1,4,1,0,3,0,14,7,21,11,0
instance_0,3,2,2,6,4,1,1,1,0,78,38,82,39,0
instance_0,3,3,2,6,6,2,2,4,0,24,9,21,4,0
instance_0,8,5,3,5,2,2,1,0,0,4,1,4,1,0
instance_0,2,1,9,3,1,3,1,1,0,22,9,22,9,0
instance_0,9,7,3,6,1,1,1,1,0,4,1,6,3,0
instance_0,6,7,32,13,4,4,5,4,0,95,37,18,6,0
instance_0,2,0,4,1,2,2,1,3,0,13,6,22,9,0
instance_0,5,6,4,1,6,0,4,3,0,25,6,22,5,0
instance_0,4,3,26,10,4,9,4,3,0,67,26,67,26,0
instance_0,1,2,0,3,5,1,5,2,0,25,10,21,4,0
instance_0,3,1,35,5,6,12,3,2,0,84,35,79,36,0
instance_0,9,0,0,5,4,2,4,4,0,65,23,72,26,0
instance_0,4,0,38,10,6,9,2,0,0,43,15,58,15,0
instance_0,9,3,3,5,6,2,2,2,0,22,6,20,12,0
instance_0,1,2,3,1,1,2,1,0,0,22,6,22,9,0
instance_0,8,5,0,3,3,2,0,1,0,24,9,15,9,0
instance_0,6,4,23,9,4,8,3,2,0,58,23,58,23,0
instance_0,5,2,7,11,0,7,2,3,0,86,38,83,28,0
instance_0,3,1,11,2,0,1,2,0,0,5,3,6,0,0
instance_0,4,6,27,9,6,9,1,0,0,84,32,45,15,0
instance_0,6,1,3,4,3,9,1,0,0,84,31,85,30,0
instance_0,3,2,2,4,2,1,1,1,0,77,37,82,39,0
instance_0,4,6,28,10,4,10,2,2,0,82,33,45,15,0
instance_0,1,0,32,6,3,11,0,2,0,85,35,79,37,0
instance_0,1,2,8,2,1,1,3,3,0,13,2,21,4,0
instance_0,9,1,7,12,0,5,2,3,0,86,37,83,28,0
instance_0,7,0,2,5,0,0,3,2,0,83,28,80,29,0
instance_0,9,4,5,5,2,0,0,3,0,84,26,72,28,0
instance_0,3,2,35,13,0,9,3,2,0,80,33,91,39,0
instance_0,8,1,8,4,3,0,1,0,0,6,2,4,3,0
instance_0,1,2,11,1,1,1,2,1,0,5,4,6,2,0
